slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
simple-gallery-with-filter,3104,100,3,5,1,1,4.6,6.8.3,0,0,11,1,678,62.37,1
cp-contact-form-with-paypal,284079,76,65,13,1,1,3.0.5,6.9.1,0,1,197,15,4082,2563.12,1
wp-stickit,5593,100,4,10,1,1,5,6.8.3,0,0,10,4,244,58.26,0
personal-contact-info-widget,13843,76,6,11,8,0.125,3.5,4.8.27,0,0,5,1,490,35.27,0
axeptio-sdk-integration,130570,100,4,3,1,1,5,6.8.3,0,0,1266,1038,94822,24745.17,1
codup-read-only-admin,2930,100,2,7,3,0.333,4.4,5.9.12,0,0,8,5,321,13.86,1
atlas-search,25235,76,4,3,1,1,5.7,6.9.1,0,0,763,340,18984,10296.93,0
lifterlms,1640265,96,386,10,1,1,5.9,6.9.1,1,0,1539,1051,166136,19761.03,1
where-did-they-go-from-here,43738,60,2,17,1,1,6.3,6.9.1,0,0,62,35,6515,330.4,1
floating-action-buttons,2836,0,0,7,1,1,4.6,6.6.4,0,0,148,4,2028,2897.98,1
page-loading-effects,45042,98,11,9,3,0.333,4.7,5.4.18,0,0,17,9,678,57.15,1
unlimited-blocks,51277,74,3,4,1,1,False,6.7.4,0,0,164,94,13458,8736.85,1
ibtana-visual-editor,1528291,86,30,6,1,1,5.2,6.9.1,0,0,108,43,20135,8145.54,1
add-category-to-pages,187067,94,30,11,6,0.167,3.3,5.2.23,0,0,2,1,26,2.97,0
elastic-email-sender,284637,96,10,8,1,1,5,6.9.1,0,0,21,12,7486,521.83,1
custom-taxonomy-order-ne,716051,96,95,12,1,1,4.1,6.9.1,0,1,14,4,1279,80.9,0
ht-slider-for-elementor,473343,76,12,6,1,1,5,6.9.1,0,0,54,16,9415,1087.92,1
404-to-301,2073014,92,308,11,1,1,3.5,6.9.1,0,0,31,20,3185,178.19,1
coming-soon-express,3451,100,1,7,4,0.25,4.9,5.8.12,0,0,21,8,1736,1022.22,0
cookie-bar,169695,98,22,9,1,1,3.8,6.8.3,0,0,9,2,291,136.4,1
bitspecter-suite,1427,0,0,1,1,1,5.8,6.7.4,0,0,8,5,260,11.31,1
wc-product-table-lite,283586,98,250,7,1,1,4.9,6.9.1,1,0,633,274,33135,6425.8,1
wp-nested-pages,2229385,94,125,11,1,1,3.8,6.7.4,0,2,247,149,11762,1337.21,1
show-all-products-shortcode-for-woocommerce,4286,0,0,9,9,0.111,3,4.6.30,0,0,2,1,38,2.58,0
showid-for-postpagecategorytagcomment,56843,100,6,16,2,0.5,3.9,6.3.7,0,0,3,1,82,10.86,0
woo-mini-cart-drawer,29829,100,5,6,1,1,4.4,6.8.3,0,1,155,76,19422,3808.08,1
exclude-pages,1037049,98,47,18,8,0.125,2.2.3,3.4.2,0,0,13,1,335,67.94,0
easy-paypal-donation,496027,76,23,10,1,1,3,6.9.1,1,0,70,50,8479,516.47,1
woo-floating-cart-lite,438245,92,148,9,1,1,4.6,6.7.4,0,1,871,416,83712,11082.86,1
ni-woocommerce-order-export,19446,0,0,10,1,1,4.7,6.4.7,0,0,37,9,2610,2216.13,1
eupago-gateway-for-woocommerce,44664,54,3,4,1,1,4.4,6.8.3,0,1,115,58,10914,982.54,1
advanced-custom-fields-taxonomy-field-add-on,13726,100,2,14,13,0.077,3.2,3.4.2,0,0,8,1,580,346.02,0
bing-ads-uet,4832,0,0,10,10,0.1,3.5.0,4.2.39,0,0,5,1,132,162.45,0
spiraclethemes-site-library,73821,0,0,5,1,1,5,6.8.3,0,0,135,80,15238,1226.28,1
terms-descriptions,106343,98,10,15,1,1,4.1,6.9.1,0,0,74,24,5747,555.72,1
gosign-header-image-block,4271,0,0,6,3,0.333,6,6.0.11,0,0,17,2,95,560.16,0
gs-logo-slider,840970,96,246,10,1,1,4.3,6.9.1,1,0,94,47,8127,2135.65,1
wp-maximum-upload-file-size,1215149,98,98,6,1,1,4,6.9.1,0,0,60,37,6091,678.16,1
redi-restaurant-reservation,87768,90,27,13,1,1,5.0.0,6.9.0,0,0,235,24,7911,10812.58,1
force-regenerate-thumbnails,4838193,94,183,13,1,1,6.6,6.9.1,0,1,9,3,1273,65.29,0
ninja-footers-lite,10270,100,5,10,9,0.111,4,4.5.33,0,0,9,6,886,34.99,0
sky-elementor-addons,52695,100,9,4,1,1,5,6.9.1,0,0,528,398,65842,5665.89,1
ald-login-page,2141,100,1,7,1,1,4.4.2,6.7.4,0,0,5,2,265,33.5,1
login-to-read-more,4061,100,1,12,12,0.083,3.5,3.5.2,0,0,2,1,49,2.92,0
hcaptcha-for-forms-and-more,1868155,90,82,6,1,1,6,6.9.1,1,0,687,370,59963,11076.06,1
yarpp-for-bbpress,3518,40,4,12,12,0.083,3.0.1,3.7.41,0,0,3,2,39,2.71,0
paid-membership,29464,84,5,9,1,1,5.1,6.8.3,0,0,54,5,10115,4997.23,1
mixpanel-integration,14314,52,5,11,10,0.1,3.3,4.1.42,0,0,6,4,210,10.47,0
auto-cart-update-on-quantity-change,3420,100,1,5,5,0.2,5,5.4.18,0,0,2,1,42,3.37,0
bbpress-enable-tinymce-visual-tab,35195,94,14,12,12,0.083,3.5.0,3.5.2,0,0,4,1,116,48.26,0
auto-featured-image-from-title,50512,90,11,11,1,1,3.5,6.7.4,0,0,36,1,722,3578.83,1
ultra-companion,99076,0,0,7,1,1,5.6,6.5.7,0,0,117,70,5506,1424.47,1
pcloud-backup,3353,60,4,7,5,0.2,5,5.5.17,0,0,64,38,2282,1246.85,1
easy-liveblogs,9376,76,6,6,1,1,4.4,6.7.4,0,0,45,27,1905,461.21,1
plugins-list,30814,100,12,17,1,1,4.6,6.9.1,0,0,7,5,701,56.5,1
seo-editor,11448,100,3,10,5,0.2,4,5.4.18,0,0,18,13,2802,125.32,0
tooltipglossary,5436,0,0,15,15,0.067,3,3.0.5,0,0,4,1,204,16.75,0
mobile-detector,42196,100,4,14,13,0.077,3,3.5.2,0,0,4,2,305,152.64,0
wp-over-network,6261,100,2,12,12,0.083,3.5,3.5.2,0,0,9,5,591,31.13,0
head-footer-code,2247216,100,52,10,1,1,4.9,7,0,1,23,14,2508,149.46,0
freesoul-deactivate-plugins,404228,96,102,7,1,1,4.6,6.9.1,1,0,185,119,20546,1871.27,1
trustami-badge-for-customer-reviews-and-google-stars,3856,100,1,6,1,1,5.6,6.9.1,0,1,33,27,1930,129.55,0
email-subscribe,133513,76,11,10,1,1,3,6.9.1,0,0,35,1,1337,1109.66,1
rss-scroller,25847,80,2,16,3,0.333,3.4,6.1.9,0,0,8,2,369,31.99,0
facebook-conversion-pixel,1335187,78,40,11,1,1,4,6.9.1,1,0,48,17,3564,783.59,1
capability-manager-enhanced,3884756,94,142,13,1,1,5.5,6.9.1,0.67,1,311,161,26898,4688.46,1
wp-default-sender-email-by-it-pixelz,10073,100,5,10,2,0.5,3.0.1,6.2.8,0,0,191,150,50733,3299.25,0
video-codes,13660,100,2,14,12,0.083,3,3.5.2,0,0,2,1,106,8.08,0
calais-auto-tagger,31382,100,1,17,10,0.1,2.7,4.2.39,0,0,9,2,149,31.19,1
meet-my-team,32978,88,11,12,1,1,5,6.5.7,0,0,149,82,5930,586.8,1
appexperts,27321,84,10,4,1,1,4.5.0,6.8.3,0,0,340,275,16905,1528.71,1
easy-content-slider,15138,82,7,11,7,0.143,3.5,4.9.28,0,0,20,3,307,808.31,0
arconix-shortcodes,138345,92,24,14,1,1,4.3,6.8.3,0,1,88,12,3207,1932.75,1
wp-custom-cssjs,15283,100,1,10,1,1,4.5,6.7.4,0,0,3,2,238,12.25,0
html5-audio-player,446534,92,166,10,1,1,5.2,6.9.1,0,0,485,291,72439,8975.93,1
bne-gallery-extended,24060,100,13,9,1,1,4.5,6.7.4,0,0,4,2,522,42.73,1
colorlib-coming-soon-maintenance,273022,94,42,7,1,1,6,6.9.1,1,0,137,25,4116,6295.2,1
social-linkz,51532,70,2,14,1,1,5.0.0,6.8.3,0,0,365,287,60327,4109.71,0
cf7-show-page,3038,100,3,8,7,0.143,4.5,4.9.28,0,0,6,3,3779,163.71,0
rezgo,36457,66,6,15,1,1,3.3.0,6.9.1,0,0,835,400,70568,46825.14,1
embed-google-fonts,50478,100,12,7,1,1,6.5.2,6.5.7,0,0,4,3,327,17.67,1
add-tiktok-pixel-for-wooccommerce,4061,0,0,3,2,0.5,6.0.0,6.2.8,0,0,3,1,340,37.31,0
ym-twitter-feed,2671,100,3,11,11,0.091,3.0.1,4.0.38,0,0,2,1,135,8.85,0
wte-elementor-widgets,156416,0,0,4,1,1,5,6.9.1,0,0,252,197,52374,5708.19,1
imsanity,4440967,98,291,14,1,1,6.6,6.9.1,1,0,19,7,2485,195.88,0
contact-form-7-add-confirm,256521,100,4,11,8,0.125,3.8,4.9.28,0,0,13,6,654,39.69,0
sierotki,630016,100,160,15,1,1,6,6.8.3,0,0,122,39,8161,519.96,0
add-background-size-to-customizer,3519,100,1,10,10,0.1,3.4.0,4.2.39,0,0,4,1,69,141.35,0
ere-colors,24292,0,0,8,1,1,4.5,6.5.7,0,0,5,2,148,8.25,0
ozhs-ip-to-nation,10627,100,1,18,15,0.067,1.0.1,9.9,0,0,2,1,85,3.82,0
ics-calendar,1719447,98,70,8,1,1,4.9,6.9.1,0,1,136,50,12663,6403.97,1
emarksheet,80202,80,7,11,1,1,4.1,6.7.4,0,0,38,11,1105,987.73,1
faq-builder-ays,8672,100,1,7,1,1,4,6.9.1,0,0,103,27,6814,2673.55,1
themeinwp-import-companion,107213,0,0,5,3,0.333,False,6.1.9,0,0,4,2,216,14.83,0
wp-zen-coding,7731,0,0,16,12,0.083,2.9.1,3.2.1,0,0,9,4,327,343.09,0
payout-payment-gateway,3099,100,1,5,1,1,5.0.19,6.7.4,0,0,16,10,1110,61.66,0
mojito-sinpe,6321,100,6,5,1,1,5.2,6.7.4,0,0,128,59,149805,28524.67,0
heiv-gallery-3,20367,56,4,15,11,0.091,2.9.2,3.9.40,0,0,173,96,52826,2766,0
simple-urls,259297,60,44,15,1,1,5.1,6.8.3,0,0,723,590,61447,11591.32,1
wp-cookies-enabler,2224,100,2,10,10,0.1,3.0.1,4.4.34,0,0,355,38,7598,5618.06,1
accept-sagepay-payments-using-contact-form-7,3064,0,0,5,1,1,4.9,6.8.3,0,0,36,10,3312,911.45,1
addon-package-for-elementor,2512,20,1,5,5,0.2,4,5.5.17,0,0,36,7,2600,289,0
acf-city-selector,9483,0,0,5,1,1,3.6.0,6.8.3,0,0,45,24,4209,1932.62,1
audio-player-with-playlist-ultimate,33857,64,12,8,1,1,4,6.9.1,0,0,54,12,1486,724.41,1
off-canvas-sidebars,34815,96,38,10,1,1,4.1,6.8.3,0,1,44,21,6316,429.44,1
remove-code-version-tags,2935,90,2,9,1,1,3.0.1,6.8.3,0,0,2,1,16,2.19,0
happyfox-chat,11727,64,5,10,5,0.2,3.5,5.4.18,0,0,6,3,148,28.99,0
image-comparison-block,7712,100,4,5,4,0.25,5.3.2,5.8.12,0,0,11,2,85,55.38,0
wp-image-protect,30405,68,18,13,11,0.091,3.4,4.0.38,0,0,21,6,2308,313.96,0
woo-quantity-based-shipping-rate,3660,60,2,9,9,0.111,3.0.1,4.5.33,0,0,6,1,349,231.78,0
woo-product-slider,903167,94,277,9,1,1,5,6.9.1,0,0,239,87,12575,4900.94,1
cal-com,7907,60,2,3,3,0.333,4,6.0.11,0,0,12,8,156,6.93,1
image-hover-effects,140661,88,42,10,1,1,3.5,6.8.3,0,0,30,3,775,560.36,1
horizontal-motion-gallery,24885,20,2,16,3,0.333,3.4,6.1.9,0,0,22,2,230,528.82,0
food-store,115474,94,44,5,1,1,4,6.9.1,0,1,327,233,60693,4261.07,1
bogo,250430,90,46,16,1,1,6.7,6.9.1,0,0,41,30,4851,190.14,0
jinx-the-javascript-includer,4545,0,0,15,15,0.067,2.6.3,3.0.5,0,0,5,1,239,58.5,0
alt-text-tools,12286,100,10,5,1,1,False,6.8.3,0,0,8,1,199,364.69,0
hive-support,9288,100,2,3,1,1,6.5,6.9.1,0,0,311,75,10009,6964.26,1
login-as-user,512367,96,40,6,1,1,5.3,6.9.1,0,0,40,26,3115,294.98,0
easy-google-fonts,3371060,92,218,12,4,0.25,5.8,5.8.12,0,0,87,16,2145,2153.42,0
property-hive-rental-affordability-calculator,3515,0,0,5,1,1,3.8,6.9.1,0,0,11,2,150,265.62,0
distance-calculator-by-avtodispetcherru,2339,100,1,13,6,0.167,3,5.3.20,0,0,7,3,263,16.69,0
simple-login-page-customizer,3604,100,3,9,6,0.167,3.0.1,5.2.23,0,0,9,1,1173,1204.76,0
igumbi-online-booking,9655,100,1,12,1,1,3,6.8.3,0,0,9,2,339,90.58,1
filter-posts-by-date-range,2728,100,1,7,4,0.25,3.7,5.8.12,0,0,18,2,121,238.17,0
disable-emails,467103,100,20,12,1,1,5.5,6.9.1,1,0,23,13,992,50.09,0
compact-wp-audio-player,661443,82,68,13,1,1,5,6.9.1,0,0,18,3,381,80.66,1
page-tagger,64130,100,1,16,8,0.125,2.8.4,3.4.2,0,0,6,2,242,53.94,0
rlm-elementor-widgets-pack,1042,0,0,3,1,1,5,6.6.4,0,0,8,7,1364,49.16,1
lite-contact-form,5651,100,1,5,4,0.25,4.6,5.9.12,0,0,10,4,308,23.4,0
jarvis,20539,98,13,12,2,0.5,4.8,6.3.7,0,0,157,37,2782,1074.87,0
media-expirator,5003,100,1,10,10,0.1,3.5.1,4.3.34,0,0,7,1,103,14.08,0
woo-product-slider-and-carousel-with-category,392024,84,72,9,1,1,4.7,6.9.1,0,0,74,23,2838,1292.25,1
wpvivid-backup-mainwp,253859,92,9,6,1,1,4.5,6.9.1,0,1,836,669,139582,7239.18,1
bring-back-admin-menu-seperators,2764,100,2,12,12,0.083,3.8,3.7.41,0,0,2,1,25,1.98,0
slideshow-se,28347,100,7,5,1,1,5,6.8.3,0,0,256,64,9314,2901.37,1
extra-user-details,61032,94,10,16,1,1,3.3,6.6.4,0,0,9,1,461,73.81,1
disable-comments-rb,978823,74,23,8,1,1,3.1,6.9.1,1,0,18,4,516,510.95,0
favorites,292869,92,132,11,1,1,3.8,6.8.3,0,4,114,87,5674,428.12,1
top-authors,19241,94,6,15,10,0.1,3.5.0,4.2.39,0,0,15,2,653,85.17,0
designo,8840,72,10,3,1,1,4.7,6.8.3,0,0,19,8,4062,310.15,0
boldgrid-easy-seo,825768,60,3,8,1,1,4.4,6.9.1,0,0,119,77,5973,494.57,1
ars-affiliate-page,2363,0,0,6,1,1,3.5.1,6.7.4,0,0,32,1,518,952.75,1
integrations-of-zoho-crm-with-elementor-form,5594,74,3,3,1,1,5.1,6.8.3,0,1,80,54,5897,1560.77,1
ht-event,10903,0,0,7,1,1,5,6.9.1,0,0,426,97,26090,5194.34,1
html5-lyrics-karaoke-player,5617,60,2,13,4,0.25,3,5.7.14,0,0,141,18,1308,1033.53,1
wp-minibar,4078,100,1,13,10,0.1,3.4,4.2.39,0,0,3,1,37,3.7,0
wp-compress-image-optimizer,1064880,90,151,8,1,1,6.5,6.9.1,0,0,650,186,48058,9668.72,1
nitropack,4669337,86,309,6,1,1,4.7,6.9.1,0,0,301,229,24093,2401.59,1
mailpoet-for-formcraft,3703,0,0,10,10,0.1,3.6,4.2.39,0,0,6,1,132,29.22,0
skillbars,19941,94,3,10,1,1,4,6.9.1,0,0,219,153,52516,3699.17,1
internal-link-finder,10784,82,8,5,1,1,5.0.0,6.8.3,0,1,60,34,1151,385.18,1
ap-twitter-follow-button,9549,0,0,13,13,0.077,3,3.3.2,0,0,2,1,248,14.96,0
wp-squirrelmail,4021,0,0,10,9,0.111,3.0.1,4.5.33,0,0,15,10,970,79.08,0
layout-grid,184439,94,13,6,2,0.5,5.8,6.2.8,0,1,9,3,65,170.58,0
woo-permalink-manager,597708,78,50,8,1,1,4.8,6.9.1,0,1,280,187,54017,5879.8,1
woocommerce-myparcel,369746,78,48,12,1,1,5.2.0,6.7.4,1,0,278,223,33000,3827.03,1
stepform,4959,92,5,6,1,1,4,6.8.3,0,0,31,7,748,876.02,0
cache-images,52139,80,6,21,2,0.5,2.8,6.4.7,0,0,12,1,535,205.83,1
wp-map-route-planner,6236,86,4,8,5,0.2,3.5,5.5.17,0,0,55,21,3088,1441.18,1
leaflet-maps-marker,912347,92,245,14,1,1,3.3,6.9.1,0,0,264,29,21236,10406.02,1
otp-login,7864,86,3,5,1,1,6,6.8.3,0,0,13,8,659,67.38,1
get-liveinternet-statistics,5216,100,1,12,12,0.083,3.3,3.5.2,0,0,2,1,128,6.29,0
simple-social-icons,3238060,86,91,14,1,1,4,6.9.1,0,0,50,2,783,869.22,0
booking-package,1097417,80,15,8,1,1,3.5,6.9.1,0.27,8,53,13,23840,4500.82,1
wp-showhide,140475,84,43,14,1,1,3,6.8.3,0,0,3,2,103,8.75,1
orbisius-quick-nav,4466,84,6,12,8,0.125,3.0.0,4.7.31,0,0,4,1,642,208.87,0
bnfw,1034081,96,184,12,1,1,4.8,6.8.3,0.8,1,38,17,7917,684.62,1
great-real-estate,56020,100,1,17,10,0.1,4,4.3.34,0,0,180,75,6690,1197.15,0
thueapi-thanh-toan-don-gian-voi-he-thong-tu-dong,2499,100,3,4,2,0.5,False,6.4.7,0,0,21,4,653,394.13,0
content-bot,23730,94,19,5,1,1,3.8,6.6.4,0,0,2049,7,1370,40830.17,1
backtop,3506,60,1,15,12,0.083,3.8,3.7.41,0,0,6,1,20,85.75,0
visitors-traffic-real-time-statistics,1829405,84,233,11,1,1,3.0.1,6.9.1,0,1,411,14,8062,5157.58,1
simple-custom-css,3065582,94,159,12,1,1,3.0.1,6.7.4,0,0,22,4,374,1721.62,0
auction-nudge,103050,96,85,12,1,1,3.2,6.8.3,1,0,16,9,1540,157.46,1
taboola,51126,0,0,11,1,1,5.2,6.8.0,0,0,18,5,3078,268.96,1
falling-things,17816,80,3,9,1,1,3.5,6.9.1,0,0,11,2,218,55.25,1
woo-conditional-discount-rules-for-checkout,48712,80,13,6,1,1,5,6.8.3,0,0,297,176,61237,7239.26,1
wp-polls,3676789,84,136,20,1,1,4.9.6,6.7.4,0,0,21,7,3854,235.17,1
video-list-manager,21199,94,12,13,5,0.2,3.0.1,5.4.18,0,0,66,14,2902,275.55,1
m1downloadlist,17856,94,21,10,1,1,4,6.8.3,0,0,29,1,289,123.1,1
bubble-chat,5258,100,2,3,1,1,5.6,6.6.4,0,0,33,8,1440,892.73,0
options-for-twenty-twenty-one,238207,98,64,5,1,1,4.6,6.9.1,0,0,6,2,4340,282.16,0
date-translator,4260,100,1,11,9,0.111,3.5,4.1.42,0,0,10,3,255,165.1,0
gs-dribbble-portfolio,5721,46,3,9,1,1,4.3,6.8.3,0,0,28,11,2766,1339.35,1
wappointment,75388,94,50,6,1,1,5.5,6.9.1,0,2,3637,3536,289303,15926.92,1
wp-cleanumlauts2,42628,0,0,16,8,0.125,2.7,3.7.41,0,0,8,3,242,296.46,0
toolbar-publish-button,91465,96,46,12,4,0.25,5,5.8.12,0,0,13,2,464,48.65,0
apply-online,236605,82,41,10,1,1,5,6.9.1,0.5,1,61,27,5854,774.37,1
wp-ticketbai,7505,100,2,3,1,1,4.7,6.9.1,0,0,31,8,3921,672.61,1
bus-ticket-booking-with-seat-reservation,63955,98,40,7,1,1,4.5,6.9.1,0.75,1,143,69,17132,4447.43,1
scheduled-announcements-widget,16851,76,5,14,2,0.5,3.2.1,6.1.9,0,0,12,1,636,278.8,1
nodeinfo,18127,80,1,7,1,1,6.6,6.9.1,0,0,15,13,2255,74.41,0
premmerce,42700,94,32,8,1,1,4.8,6.9.1,0,0,487,385,61392,4431.41,1
beerxml-shortcode,7098,98,9,13,1,1,3.4,6.8.3,0,0,8,5,1455,64.91,1
noakes-menu-manager,36803,100,5,9,1,1,5,6.8.3,0,0,187,36,7378,1284.83,1
beds24-online-booking,97998,86,6,13,1,1,2.0.2,6.7.4,0,0,43,17,2970,146.59,1
swiftxr-3darvr-viewer,4390,100,8,2,1,1,3.0.1,6.7.4,0,0,26,12,801,556.48,1
quick-adsense-reloaded,4441742,98,1087,10,1,1,5,6.9.1,1,0,589,462,66564,8166.79,1
unbounce,416619,64,11,10,1,1,4.1.5,6.7.4,0,0,33,24,3492,261.63,0
woocommerce-khipu,12690,46,3,12,1,1,6,6.8.3,0,0,10,6,732,39.06,0
xiaodu-jsdelivr,3429,100,4,4,3,0.333,5.3,6.0.11,0,0,7,5,1385,71.85,0
streamweasels-twitch-integration,50099,96,23,4,1,1,5,6.7.4,0,0,288,174,56816,4899.94,1
wp-multilingual-sitemap,14302,80,3,15,15,0.067,2.8,3.0.5,0,0,14,2,373,334.69,0
rss-custom-fields,6129,100,1,15,15,0.067,3,3.0.5,0,0,9,3,172,38.2,0
sama-payment-gateway,2027,0,0,2,2,0.5,6.0.0,6.4.7,0,0,6,3,540,28.98,0
menu-image,2084975,90,123,12,1,1,4.4.0,6.7.4,0,1,220,148,53542,3832.89,1
coinbase-commerce,102127,62,16,7,1,1,3,6.5.7,0,0,32,10,1732,249.89,0
league-table-lite,13126,0,0,4,1,1,4.6,6.8.3,0,0,166,18,8221,2979,1
quick-event-manager,275548,98,67,13,1,1,5.6,6.8.3,0,0,370,270,68015,7421.21,1
post-slider-lite,10312,80,4,9,8,0.125,3.5,4.8.27,0,0,33,14,1803,1416.67,0
wp-ecommerce-paypal,362696,90,24,11,1,1,3,6.9.1,0,0,28,12,3384,285.68,1
stockdio-historical-chart,44801,78,7,9,1,1,3.1,6.9.1,0,0,24,5,1732,393,1
seo-auto-image-tags,2140,0,0,8,8,0.125,4.8,4.8.27,0,0,6,3,264,37.75,0
web3-authentication,12962,94,23,3,1,1,2.0.2,6.5.7,0,0,140,89,10696,6265.87,1
wp-pagenavi-style,212708,96,16,14,8,0.125,3,3.9.40,0,0,110,5,422,309.16,0
headers-security-advanced-hsts-wp,1303958,98,77,4,1,1,4.7,6.9.1,0.2,4,25,5,701,319.94,0
chameleon-jobs,3252,0,0,10,1,1,3.0.1,6.7.4,0,0,17,13,4256,221.75,1
display-php-version,499353,98,35,14,2,0.5,3,6.2.8,0,0,3,1,50,5.48,0
scroll-to-top-button,27722,100,8,12,5,0.2,3.5,5.6.16,0,0,7,1,141,85.82,0
category-images,30947,90,2,21,13,0.077,2.2,3.4.2,0,0,2,1,205,22.27,0
jw-player-7-for-wp,183553,76,29,10,1,1,5,6.8.3,0,0,66,24,3611,305.64,1
perfect-font-awesome-integration,7396,90,2,10,1,1,3,6.7.4,0,0,34,2,181,2360.2,1
mailoptin,2356210,96,433,8,1,1,6,6.9.1,0,0,2478,2107,197147,16614.02,1
wp-weixin,19145,100,6,7,1,1,4.9.5,6.7.4,0,0,60,30,10367,742.74,1
storecontrl-wp-connection,3454,100,1,4,1,1,6.6.0,6.8.3,0,0,32,12,6341,1024.01,1
toms-image-slider,11841,70,2,4,2,0.5,5.8,6.1.9,0,0,20,3,83,212.42,0
gpx-viewer,22897,72,7,7,1,1,4.9,6.8.3,0,0,24,5,1211,336.9,1
peters-literal-comments,6005,100,3,14,10,0.1,2.5,4.8.27,0,0,2,1,35,2.54,0
security-txt-manager,6239,100,2,2,1,1,5.7,6.9.1,0,0,9,6,314,14.88,0
mailster-piwik,4026,0,0,9,1,1,6,6.5.7,0,0,2,1,298,12.28,0
eprolo-pod-dropshipping,3930,60,5,3,1,1,4.4,6.8.3,0,0,25,9,1309,414.94,0
elegant-zazzle-plugin-ezp,8098,80,4,15,13,0.077,2.8,3.4.2,0,0,12,7,1177,274.08,0
wc-apg-nifcifnie-field,315552,96,23,9,1,1,5,6.9.1,0,1,41,21,3684,454.97,0
funnel-builder,1048671,100,984,5,1,1,5.4.0,6.9.1,1,0,1339,910,168187,29239.25,1
edit-howdy,7080,60,3,14,11,0.091,3,3.3.2,0,0,2,1,167,7.78,0
simple-qr,3450,100,1,4,4,0.25,4.7,5.8.12,0,0,7,5,245,21.12,0
connect-polylang-elementor,2031919,96,50,7,1,1,5.4,6.9.1,0.2,4,275,18,2839,575.75,0
custom-post-type-permalinks,1710618,96,71,14,1,1,6.1,6.6.4,0,0,27,11,1692,183.77,0
add-lightbox-title,33824,0,0,16,15,0.067,2.7.0,3.1.4,0,0,4,1,37,14.39,0
category-post-widget,21679,60,2,13,12,0.083,2.0.2,3.7.41,0,0,2,1,72,4.12,0
slaask,5013,0,0,9,6,0.167,3.0.1,5.2.23,0,0,3,2,106,5.9,0
hero-banner-ultimate,52832,100,2,8,1,1,4,6.9.1,0,0,39,12,1705,569.48,1
newsletters-lite,299521,94,244,11,1,1,3.8,6.9.1,0,1,2498,1219,208080,25311.24,1
gs-coach,4558,100,2,9,1,1,4.3,6.8.3,0,0,37,17,3893,1440.03,1
product-input-fields-for-woocommerce,153947,80,17,8,1,1,4.4,6.9.0,0,1,169,131,8055,515.71,1
advanced-custom-fields-widget-area-field,13255,96,5,12,11,0.091,3.4,4.0.38,0,0,4,3,366,14.9,0
formafzar,5975,0,0,3,1,1,2.8,6.0.11,0,0,6,1,92,32.87,1
dka-child-pages-widget,3730,0,0,13,9,0.111,2.0.2,4.6.30,0,0,8,1,113,150.82,0
maxgalleria,201451,88,64,11,1,1,3.9,6.9.1,0,0,376,43,14032,19476.66,1
icdsoft-reseller-store,10104,0,0,6,1,1,6.3,6.9.1,0,0,609,564,52013,2929.95,1
gm-woo-product-list-widget,6164,60,2,6,1,1,False,6.9.1,0,0,11,6,566,27.17,1
wp-404-auto-redirect-to-similar-post,390903,98,113,8,1,1,4,6.8.3,0,0,14,10,2268,136.63,1
woocommerce-currency-switcher,2072559,88,248,11,1,1,4.9.0,6.9.1,1,0,228,70,16447,5337.17,1
indigitall-web-push-notifications,14173,96,12,7,1,1,4,6.9.1,0,0,432,73,10936,2804.33,1
robin-image-optimizer,2046189,88,124,7,1,1,5.6,6.9.1,1,0,514,339,52303,4070.99,1
cloudflare-flexible-ssl,1173199,96,51,11,1,1,3.2.0,6.9.1,0,0,4,2,170,9.42,0
iworks-pwa,56203,96,26,4,1,1,6,6.8.3,0,3,157,40,7946,575.19,1
ts-webfonts-for-conoha,151026,0,0,7,2,0.5,5.2.1,6.1.9,0,0,21,11,1778,783.56,1
manage-tinymce-editor,4468,100,1,8,8,0.125,4.8,4.8.27,0,0,16,2,218,21.7,0
agency-toolkit,6676,100,2,3,1,1,5.5,6.9.1,0,0,74,52,3674,310.39,1
scriptless-social-sharing,196099,100,68,10,1,1,6.2,6.8.3,0,1,79,38,4281,238.4,1
wp-sentry-integration,827317,98,16,9,1,1,4.4,6.8.3,0,0,348,333,28478,1857.87,0
boldgrid-backup,2201705,96,434,7,1,1,5,6.9.1,0,1,772,659,113374,4627.59,1
library-management-system,15452,78,8,7,1,1,5,6.9.1,0,0,92,52,5653,2938.18,1
nepirity-analytics,4351,100,1,8,6,0.167,3.6,5.2.23,0,0,81,46,4344,1192.77,0
wp-call-button,341601,92,62,6,1,1,4.9,6.7.4,0,0,59,17,2174,1077.35,0
custom-wp-rest-api,11531,100,6,7,1,1,3.0.1,6.8.3,0,0,78,32,2449,1412.61,1
remove-wp-meta-tags,7787,100,5,8,6,0.167,4.6,5.2.23,0,0,33,24,1941,206.01,0
text-captcha,7898,100,1,15,14,0.071,3,3.1.4,0,0,4,2,335,15.76,0
unauthorised-login-redirect,5852,86,4,10,2,0.5,4.3,6.4.7,0,0,12,9,300,48.1,0
mejorcluster,6531,78,7,6,1,1,4.7,6.6.4,0,0,25,15,1240,71.31,1
cartboss,16578,98,29,4,1,1,5,6.8.3,0,0,290,257,38337,1496.37,1
