slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
push-notification-for-post-and-buddypress,31049,94,24,6,1,1,6.2,6.9.1,0,2,1587,1404,205173,11909.72,1
speedsize-ai-image-optimizer,10660,0,0,3,1,1,5,6.8.3,0,0,16,13,3036,160.46,1
wemanage-app-worker,15594,80,9,3,1,1,4.5,6.6.0,0,0,41,26,7158,538.56,1
wappointment,75388,94,50,6,1,1,5.5,6.9.1,0,2,3637,3536,289303,15926.92,1
restrict-user-access,617469,86,94,10,1,1,5.8,6.8.3,0,2,344,273,65822,3955.36,1
bus-ticket-booking-with-seat-reservation,63955,98,40,7,1,1,4.5,6.9.1,0.75,1,143,69,17132,4447.43,1
wp-login-and-logout-redirect,60414,96,5,5,1,1,5.8,6.9.1,0,0,26,17,1494,61.7,1
indigitall-web-push-notifications,14173,96,12,7,1,1,4,6.9.1,0,0,432,73,10936,2804.33,1
cleanup-light,2125,100,2,2,1,1,4.9,6.7.4,0,0,996,616,116887,25273.85,1
kredeum-nfts,16448,100,4,4,1,1,5,6.7.4,0,0,405,233,58397,13229.03,1
cp-contact-form-with-paypal,284079,76,65,13,1,1,3.0.5,6.9.1,0,1,197,15,4082,2563.12,1
blog-designer-pack,871078,94,73,7,1,1,5.8,6.9.1,0,0,337,226,63217,6323.17,1
wpvivid-backup-mainwp,253859,92,9,6,1,1,4.5,6.9.1,0,1,836,669,139582,7239.18,1
embedded-cdn,3516,0,0,9,1,1,3,6.7.4,0,0,4,1,43,61.15,1
piotnet-addons-for-elementor,698049,66,56,7,1,1,4.7,6.8.3,0,0,71,27,9878,715.69,1
easy-media-replace,20413,80,8,7,2,0.5,4,6.2.8,0,0,25,16,976,252.35,1
fluent-community,97764,96,77,1,1,1,6,6.9.1,1,0,639,535,113217,18725.01,1
ays-facebook-popup-likebox,30898,100,4,9,1,1,4,6.9.1,0,0,60,17,4221,1561.57,1
easy-mls-listings-import,5574,0,0,5,1,1,4,6.7.4,0,0,22,15,845,74.52,1
mail-queue,8071,100,6,4,1,1,5.9,6.9.1,1,0,14,5,1451,249.67,1
simple-staff-list,156505,92,40,13,1,1,3,6.8.0,0,0,57,37,2695,277.67,1
nix-anti-spam-light,5732,74,3,12,11,0.091,3.0.1,3.5.2,0,0,9,6,269,13.08,1
locateandfilter,8951,100,12,6,1,1,4.5.0,6.8.3,0,0,284,32,6523,11662.25,1
bmi-adultkid-calculator,7826,100,2,3,1,1,4.8,6.5.7,0,0,19,4,3677,998.24,1
perfect-font-awesome-integration,7396,90,2,10,1,1,3,6.7.4,0,0,34,2,181,2360.2,1
content-bot,23730,94,19,5,1,1,3.8,6.6.4,0,0,2049,7,1370,40830.17,1
order-hours-scheduler-for-woocommerce,83902,56,30,7,1,1,3,6.8.3,0,0,91,44,4379,11007.46,1
product-input-fields-for-woocommerce,153947,80,17,8,1,1,4.4,6.9.0,0,1,169,131,8055,515.71,1
zigaform-form-builder-lite,20409,76,12,9,1,1,5,6.9.1,0,0,1712,414,61094,40662.32,1
autoship-cloud,46656,92,37,8,1,1,4.6,6.9.1,0,0,627,373,83721,17366.36,1
easy-appointments,1753917,86,129,10,1,1,3.7,6.9.1,0.43,4,462,110,18602,11773.33,1
notificationx,1749688,96,220,6,1,1,5,6.9.1,1,0,782,176,43235,18203.47,1
hypotext,3912,100,1,10,4,0.25,3.0.1,5.7.14,0,0,4,1,55,5.82,1
simple-buttons-creator,4469,0,0,11,10,0.1,3.9.2,4.2.39,0,0,27,8,491,751.81,1
easync-booking,50706,82,17,7,1,1,3,6.9.1,0,0,529,402,80746,11338.91,1
envo-elementor-for-woocommerce,397438,20,1,5,1,1,4.4,6.9.1,0,0,202,37,11669,2404.94,1
anonymous-restricted-content,26527,86,9,7,1,1,5.3,6.7.4,0,0,27,15,1482,100.94,1
smartlink-dinamic-urls,4301,100,2,7,1,1,6.5,6.8.3,0,0,17,8,479,84.33,1
mark-posts,16896,96,10,11,1,1,4.1,6.7.4,0,1,29,15,1349,96.05,1
noakes-menu-manager,36803,100,5,9,1,1,5,6.8.3,0,0,187,36,7378,1284.83,1
woo-ukrposhta,17831,64,9,6,1,1,5,6.7.4,0,0,113,62,7960,634.9,1
embed-google-fonts,50478,100,12,7,1,1,6.5.2,6.5.7,0,0,4,3,327,17.67,1
post-block,14906,100,6,4,1,1,4.5,6.9.1,0,0,250,98,15413,12117.66,1
mas-static-content,377624,100,1,6,1,1,6.7,6.7.4,0,0,10,5,506,63.45,1
leadinfo,42537,80,3,7,1,1,3.0.1,6.8.3,0,0,6,5,225,9.17,1
swifty-bar,34005,100,48,10,2,0.5,3,6.3.7,0,0,26,16,1742,120.13,1
wp-simple-html-sitemap,33533,98,10,7,1,1,6,6.9.1,1,0,34,8,1749,3440.72,1
ts-webfonts-for-conoha,151026,0,0,7,2,0.5,5.2.1,6.1.9,0,0,21,11,1778,783.56,1
ravpage,9287,60,2,13,1,1,2.7.0,6.7.4,0,0,435,276,33238,1518.87,1
official-sendle-shipping-method,54853,64,9,6,1,1,3,6.9.1,0,0,19,15,4162,217.26,1
bosa-elementor-for-woocommerce,428027,92,26,3,1,1,4,6.9.1,0,0,106,16,8717,4521.41,1
kargo-entegrator,7906,96,6,1,1,1,6.4,6.9.1,0,0,647,85,8076,17852,1
tutor-lms-migration-tool,35401,100,4,6,1,1,5.3,6.8.3,0,0,104,75,12315,782.11,1
capturly-optimize-your-website,4955,100,1,9,1,1,3.0.1,6.8.3,0,0,15,4,318,175.96,1
affiliate-toolkit-starter,126007,90,22,9,1,1,5.6,6.8.3,0,0,743,401,104501,13436.84,1
maxgalleria,201451,88,64,11,1,1,3.9,6.9.1,0,0,376,43,14032,19476.66,1
wp-easy-contact,21437,100,4,11,1,1,4.5,6.8.3,0,0,269,102,24858,2748.37,1
wp-abstracts-manuscripts-manager,21411,96,36,12,1,1,5,6.8.3,0,1,721,549,106199,15964.28,1
live-chat-support-by-social-intents,66873,66,7,11,1,1,3.6,6.8.3,0,0,20,4,334,8954.72,1
elementinvader-addons-for-elementor,106705,100,1,5,1,1,5.2,6.9.1,0,0,177,56,16659,7612.7,1
koalendar-free-booking-widget,7583,100,9,4,1,1,2.5,6.9.1,0,0,2,1,26,12.24,1
wpzoom-addons-for-beaver-builder,75274,100,2,7,1,1,6,6.9.1,0,0,115,64,13134,892.65,1
another-wordpress-classifieds-plugin,774561,92,300,16,1,1,6.2,6.9.1,0,0,964,675,69126,14395.47,1
embedalbum-pro,89512,84,5,8,1,1,4,6.8.3,0,0,2,1,223,21.84,1
map-block-leaflet,14796,100,9,7,1,1,5,6.8.3,0,0,31,5,159,1262.13,1
betterdocs,2331652,96,480,6,1,1,5,6.9.1,0.86,1,1114,729,120333,31717.21,1
jw-player-7-for-wp,183553,76,29,10,1,1,5,6.8.3,0,0,66,24,3611,305.64,1
helpie-faq,457112,92,79,7,1,1,5.4,6.9.1,0,1,655,468,86782,10644.73,1
shopready-elementor-addon,14104,88,13,4,1,1,5.5,6.6.4,0,0,704,556,79977,10126.71,1
greenshift-animation-and-page-builder-blocks,3496996,96,105,4,1,1,6.6,6.9.1,0.5,7,319,36,14657,16508.21,1
pallet-packaging-for-woocommerce,4137,0,0,4,1,1,6.4,6.8.3,0,0,24,13,4166,337,1
quick-paypal-payments,230429,88,32,13,1,1,5.3,6.9.1,0,0,302,228,62714,4174.66,1
shared-files,245014,88,34,7,1,1,5.9,6.9.1,1,0,469,246,67632,6031.82,1
whatshelp-chat-button,603172,90,175,9,1,1,2.7,6.8.3,0,0,5,1,162,32.16,1
image-hover-effects-ultimate-visual-composer,288488,92,147,8,1,1,6.2,6.9.1,1,0,430,247,75840,11852.02,1
responsive,9355,80,2,9,9,0.111,3,False,0,0,2,1,57,2.74,1
wp-todo,13841,74,6,7,1,1,6.4,6.8.3,0,0,18,10,791,406.17,1
gs-coach,4558,100,2,9,1,1,4.3,6.8.3,0,0,37,17,3893,1440.03,1
easy-demo-importer,15502,100,2,2,1,1,5.5,6.9.1,1,0,94,77,12665,1833.39,1
redirect-redirection,780015,100,376,4,1,1,4.6,6.9.1,0,0,235,96,10446,6490.06,1
error-log-viewer-wp,3380,90,8,3,1,1,5.4,6.7.4,0,0,28,9,2894,949.45,1
block-editor-bootstrap-blocks,18973,90,8,4,1,1,5.6,6.9.1,1,0,305,119,24757,3052.95,1
sellkit,218923,96,157,4,1,1,5.6,6.8.3,0,0,527,341,46707,6431.26,1
mailjet-for-wordpress,717026,64,45,14,1,1,5.6,6.8.3,0,3,641,383,35053,4253.45,1
cancel-order-request-woocommerce,141775,96,38,5,1,1,3.0.1,6.9.1,0,0,66,49,3705,579.88,1
gpx-viewer,22897,72,7,7,1,1,4.9,6.8.3,0,0,24,5,1211,336.9,1
theme-demo-import,258061,60,4,9,1,1,4.7,6.5.7,0,0,17,12,3674,166.03,1
visual-builder,2032,0,0,1,1,1,6,6.8.3,0,0,844,398,65763,10576.49,1
rezgo,36457,66,6,15,1,1,3.3.0,6.9.1,0,0,835,400,70568,46825.14,1
tlp-team,503070,90,67,10,1,1,5,6.9.1,1,0,227,93,18419,4363.43,1
plethora-tabs-accordions,42008,98,8,3,1,1,5.9,6.9.1,0,0,12,2,755,146.33,1
qubely,520058,80,66,7,1,1,5.3,6.7.4,0,1,178,11,4108,5260.14,1
b-testimonial,4315,0,0,5,1,1,5.5,6.9.1,0,0,244,101,17363,2054.94,1
modify-comment-fields,1277,0,0,5,1,1,6,6.5.7,0,0,4,3,8980,398.34,1
peprodev-ups,4196,0,0,4,1,1,5,6.8.3,0,0,235,47,22852,14383.36,1
onlyoffice,5736,0,0,3,1,1,5.7,6.8.3,0,0,132,40,5340,648.41,1
redi-restaurant-reservation,87768,90,27,13,1,1,5.0.0,6.9.0,0,0,235,24,7911,10812.58,1
rsvpmaker-for-toastmasters,40820,60,2,11,1,1,5,7,0,0,546,102,43444,6218.51,1
wprequal,25996,86,4,9,1,1,4,6.8.3,0,0,201,166,11034,5490.34,1
my-favorites,16953,100,15,5,1,1,4.8,6.9.1,0.5,1,22,7,449,73.76,1
aforms-form-builder-for-price-calculator-cost-estimation,46190,96,8,6,1,1,4.6,6.7.4,0,2,332,204,15134,5517.09,1
attesa-extra,71833,0,0,6,1,1,4.6.5,6.9.1,0,0,175,92,17489,2327.33,1
lws-tools,202643,100,6,3,1,1,5,6.9.1,0,0,241,18,4398,2573.54,1
awsa-shipping,8506,88,7,5,3,0.333,5.3.0,6.0.11,0,0,167,133,27688,955.71,1
embed-rentle,14463,100,2,5,1,1,6.7,6.9.1,0,0,26,7,347,705.73,1
seur,31069,20,2,7,1,1,4,6.9.1,0,0,199,129,67356,3982.61,1
agency-toolkit,6676,100,2,3,1,1,5.5,6.9.1,0,0,74,52,3674,310.39,1
image-optimizer-wd,392887,90,54,8,1,1,3.9,6.7.4,0,0,382,130,13454,2784.09,1
music-player-for-woocommerce,270896,96,61,9,1,1,3.5.0,6.9.1,1,0,77,29,5346,1046.05,1
smartsupp-live-chat,368310,94,131,11,1,1,3,6.8.3,0,0,71,28,2786,5601.87,1
pdf-thumbnail-generator,19336,86,6,3,1,1,3.0.1,6.9.1,0.5,1,3,1,347,23.16,1
be-popia-compliant,5540,100,3,4,1,1,5.4,6.7.4,0,0,14,6,4868,628.62,1
coaching-staffs,6891,100,1,12,1,1,5.2,6.8.3,0,0,20,8,3530,503.39,1
ebay-feeds-for-wordpress,100646,94,17,14,1,1,3,6.9.1,0,0,26,12,897,304.38,1
sparkle-elementor-kit,2184,0,0,5,1,1,5.8.0,6.4.7,0,0,100,52,21577,2047.03,1
6storage-rentals,13766,0,0,3,1,1,5.5,6.6.4,0,0,172,49,18132,44208.54,1
wp-ban,325366,74,27,19,1,1,4.3,6.5.7,0,0,4,3,781,38.43,1
wp-event-manager,951523,82,241,9,1,1,6.5,6.9.1,0,9,318,132,29649,10705.9,1
super-progressive-web-apps,2274086,92,224,8,1,1,3.6.0,6.9.1,0.5,1,85,37,7424,1045.13,1
side-menu-lite,142341,78,11,7,1,1,4.3,6.9.1,0,0,156,74,4906,2265.35,1
live-2d,14313,100,8,5,1,1,5.5,6.8.3,0,0,77,20,3769,4177.16,1
viewmedica,12354,0,0,13,1,1,3.0.0,6.1.9,0,0,9,2,852,67.02,1
endless-posts-navigation,10570,100,3,12,1,1,3,6.9.1,0,0,18,5,3190,175.17,1
woocommerce-stock-manager,815638,84,130,10,1,1,5,6.9.1,0,2,74,19,3153,2079.87,1
wp-data-logger,6513,100,3,7,1,1,3.5,6.8.3,0,0,4,2,356,15.48,1
ltl-freight-quotes-globaltranz-edition,5231,100,1,5,1,1,6.4,6.9.1,0,0,149,53,12309,1683.09,1
post-type-modifier-simple,1011,0,0,4,1,1,4.4,6.5.7,0,0,2,1,17,2.27,1
if-so,293662,94,92,8,1,1,4.0.1,6.9.1,0,0,394,199,24486,5303.81,1
dashi,14414,0,0,8,1,1,False,6.9.0,0,0,66,50,10547,500.84,1
ibtana-visual-editor,1528291,86,30,6,1,1,5.2,6.9.1,0,0,108,43,20135,8145.54,1
spotlightr,8033,100,2,3,1,1,5.3,6.7.4,0,0,37,9,1388,1372.07,1
wte-elementor-widgets,156416,0,0,4,1,1,5,6.9.1,0,0,252,197,52374,5708.19,1
all-in-one-facebook-like-widget,60961,98,7,11,1,1,3,6.8.3,0,0,2,1,334,27.29,1
woo-product-category-discount,135797,92,71,10,1,1,6,6.8.3,0,1,43,24,5145,1509.53,1
pakkelabels-for-woocommerce,159936,60,8,9,1,1,6.2,6.7.4,0,0,110,66,5150,1164.83,1
wp-compress-mainwp,15427,94,3,7,1,1,6.5,6.8.3,0,0,18,3,522,523.06,1
woo-product-slider,903167,94,277,9,1,1,5,6.9.1,0,0,239,87,12575,4900.94,1
skt-donation,10227,100,1,6,1,1,5.6,6.8.3,0,0,45,22,2253,801.55,1
wp-compress-image-optimizer,1064880,90,151,8,1,1,6.5,6.9.1,0,0,650,186,48058,9668.72,1
woocommerce-myparcel,369746,78,48,12,1,1,5.2.0,6.7.4,1,0,278,223,33000,3827.03,1
pcrecruiter-extensions,10504,0,0,10,1,1,5.6,6.9.1,0,0,28,10,7728,458.21,1
verge3d,25574,80,4,7,1,1,5,6.8.3,0,0,30,19,5643,327.33,1
capability-manager-enhanced,3884756,94,142,13,1,1,5.5,6.9.1,0.67,1,311,161,26898,4688.46,1
vikbooking,234037,96,60,7,1,1,4.7,6.9.1,0.67,1,1778,966,414760,29381.31,1
mailoptin,2356210,96,433,8,1,1,6,6.9.1,0,0,2478,2107,197147,16614.02,1
wck-custom-fields-and-custom-post-types-creator,556575,94,97,12,1,1,3.1,6.8.3,0.5,1,418,32,6344,6380.24,1
content-no-cache,8524,100,18,4,1,1,4.6,6.9.1,0,0,10,9,316,21.05,1
wp-facebook-reviews,484093,96,179,9,1,1,3.0.1,6.9.1,0,0,339,186,59535,5694.02,1
wp-headmaster,5042,100,4,12,12,0.083,3.0.1,3.7.41,0,0,9,3,632,71.14,1
actionwear-products-sync,3912,100,1,2,1,1,5,6.7.4,0,0,124,99,6727,2690.37,1
tainacan,56695,100,12,7,1,1,6,6.9.1,0,0,2499,1808,249979,36417.33,1
wp-smart-contracts,56062,78,29,6,1,1,4.5,6.8.3,0,0,1627,201,33152,60457.03,1
wallets,89861,96,27,9,1,1,6,6.9.1,0,0,185,116,37796,2639.63,1
front-end-only-users,230781,82,56,12,1,1,3.9,6.9.1,0,0,708,531,117649,8321.24,1
wp-stateless,450411,78,51,9,1,1,5,6.9.1,0,3,2380,1835,261645,18928.25,1
seraphinite-old-slugs-mgr,1975,100,1,7,2,0.5,4.5,6.4.7,0,0,23,6,7891,368.15,1
sky-elementor-addons,52695,100,9,4,1,1,5,6.9.1,0,0,528,398,65842,5665.89,1
alert-box-block,10387,100,1,4,1,1,6.5,6.9.1,0,0,41,19,1212,5428.68,1
woo-mini-cart-drawer,29829,100,5,6,1,1,4.4,6.8.3,0,1,155,76,19422,3808.08,1
taxonomy-chain-menu,4317,0,0,5,1,1,4.1.0,6.9.1,0,0,14,1,463,100.8,1
back-in-stock-notifier-for-woocommerce,1010048,94,121,7,1,1,4.7,6.9.1,0.56,4,232,176,34766,2042.53,1
boo-recipes,4791,94,9,7,5,0.2,4.8,5.6.16,0,0,520,301,23465,2583.62,1
allaccessible,21025,100,15,4,1,1,5,6.8.3,0,0,78,21,4644,1971.65,1
auto-login-when-resister,9854,100,3,10,3,0.333,3.5.0,6.0.11,0,0,4,2,93,24.15,1
ics-calendar,1719447,98,70,8,1,1,4.9,6.9.1,0,1,136,50,12663,6403.97,1
woohoo,5329,0,0,7,5,0.2,4.9.4,5.3.20,0,0,72,28,1529,2215.05,1
f12-profiler,46106,76,5,7,1,1,6,6.9.1,0,0,108,100,17505,2480.07,1
woo-product-slider-and-carousel-with-category,392024,84,72,9,1,1,4.7,6.9.1,0,0,74,23,2838,1292.25,1
trust-payments-gateway-3ds2,17482,32,15,4,1,1,5.2,6.6.4,0,0,5,2,3771,227.31,1
animated-typing-effect,173412,86,28,10,2,0.5,3.5,6.3.7,0,0,12,3,181,33.69,1
woocommerce-cloak-affiliate-links,52530,86,12,12,1,1,4.7.0,6.7.4,0,0,6,3,397,83.57,1
slideshow-se,28347,100,7,5,1,1,5,6.8.3,0,0,256,64,9314,2901.37,1
ghostwriter,1646,0,0,13,13,0.077,3.3.2,3.4.2,0,0,2,1,400,14.13,1
siteimprove,102151,0,0,8,1,1,4.7.2,6.8.3,0,0,22,13,1681,88.26,1
ziggeo,9955,84,5,11,1,1,3.0.1,6.7.4,0,0,76,61,9917,906.3,1
wp-meta-seo,1189296,86,105,11,1,1,4.7,6.8.3,0,0,1847,1452,215265,14227.57,1
tamara-checkout,31786,100,1,5,1,1,5,6.9.1,0,1,861,734,92706,7398.62,1
wpextended,34151,98,28,3,1,1,5.6,6.9.1,0,0,244,137,37566,1959.45,1
pcloud-backup,3353,60,4,7,5,0.2,5,5.5.17,0,0,64,38,2282,1246.85,1
flexible-shipping-ups,675524,94,73,8,1,1,6.4,6.9.1,1,0,1427,1098,84034,8777.1,1
pago-redsys-tpv-grafreak,15813,100,8,9,1,1,5.4,6.7.4,0,1,30,16,1657,305.66,1
auto-prune-posts,48991,84,10,15,1,1,2.3,6.8.3,0,0,7,3,775,132.14,1
new-grid-gallery,93498,100,9,9,1,1,3.8,6.9.1,0,0,63,9,5356,4711.93,1
easy-facebook-likebox,3415162,92,498,11,1,1,3.3,6.9.1,0,0,517,230,72238,10019.6,1
pretix-widget,3587,0,0,2,1,1,6.1.1,6.6.4,0,0,51,20,1932,521.91,1
feed-changer,4156,0,0,10,1,1,3,6.5.7,0,0,7,2,259,18.92,1
woo-product-table,410451,98,290,8,1,1,6.2,6.9.1,0,0,324,122,18682,6751.33,1
jetformbuilder,1633156,82,64,5,1,1,6.1,6.7.4,0,2,1523,1326,90916,7401.01,1
awcode-toolkit,4142,100,1,6,1,1,5,6.9.1,0,0,11,10,1747,82.54,1
wp-live-chat-software-for-wordpress,1252090,92,97,15,1,1,4.4,6.9.1,0,0,58,30,3606,245.87,1
idx-broker-platinum,393151,62,34,13,1,1,5.3,6.9.1,0,0,1541,1247,92563,12683.25,1
wp-roadmap,12908,78,7,5,1,1,3.0.1,6.9.1,0,0,51,29,5272,1049.65,1
seraphinite-discount-for-woocommerce,4447,100,5,8,1,1,4.5,6.7.4,0,0,28,8,10034,524.43,1
auction-nudge,103050,96,85,12,1,1,3.2,6.8.3,1,0,16,9,1540,157.46,1
ditty-news-ticker,2762533,92,106,13,1,1,6.2,6.9.1,0,2,654,399,53250,57853.57,1
terms-descriptions,106343,98,10,15,1,1,4.1,6.9.1,0,0,74,24,5747,555.72,1
axima-payment-gateway,7035,0,0,8,1,1,4.5,6.8.3,0,0,20,10,1053,364.89,1
testimonial-slider,184266,84,69,12,1,1,4.2,6.9.1,0,0,123,19,4597,767.34,1
wp-crm-system,86972,78,15,10,1,1,5.9,6.8.3,0,1,434,119,23107,4418.59,1
video-popup,272009,90,42,9,1,1,5.8,6.9.1,0,0,34,18,3794,317.36,1
ctt-expresso-para-woocommerce,9868,90,4,6,1,1,4.6.1,6.6.4,0,0,18,4,3539,473.12,1
campaign-url-builder,11650,100,8,8,3,0.333,3.0.1,6.1.9,0,0,135,26,2394,683.38,1
baidu-submit-link,237175,52,5,9,1,1,6,6.5.7,0,0,55,17,5562,2435.93,1
zippy,226816,92,16,9,1,1,4.9,6.8.3,0,0,7,3,1288,69.97,1
all-in-one-video-gallery,805791,96,131,8,1,1,6.3,6.9.1,1,0,429,231,77826,7727.26,1
nex-forms-express-wp-form-builder,512947,82,136,11,1,1,4,6.9.1,0,0,440,176,78546,22619.33,1
require-taxonomy-image-category-tag,2041,100,2,7,1,1,6,6.5.7,0,0,5,3,8705,389.12,1
riovizual,26724,86,13,2,1,1,6.4,6.9.1,0,0,81,46,2335,3457.82,1
theme-changer,3118,100,1,11,1,1,3,6.8.3,0,0,2,1,162,9.37,1
smartarget-popup,1539,0,0,4,1,1,3.0.1,6.9.1,0,0,26,15,750,3928.75,1
integrate-firebase,27596,100,20,7,1,1,4.0.0,6.7.4,0,0,18,6,494,163.67,1
social-media-widget,2160832,78,84,15,1,1,2.9.2,6.4.7,0,0,698,5,1113,1709.3,1
media-library-assistant,2535388,96,198,13,1,1,4.7,6.9.1,1,0,473,204,119498,9460.92,1
library-management-system,15452,78,8,7,1,1,5,6.9.1,0,0,92,52,5653,2938.18,1
review-manager,4171,100,4,5,1,1,3.5.1,6.8.3,0,0,88,5,1045,2903.82,1
wp-nested-pages,2229385,94,125,11,1,1,3.8,6.7.4,0,2,247,149,11762,1337.21,1
hunk-companion,409437,100,2,7,1,1,False,6.9.1,0,0,363,203,29298,10265.58,1
accept-authorize-net-payments-using-contact-form-7,10514,100,8,5,1,1,4.9,6.9.1,0,1,526,287,40605,2526.76,1
wp-import-export-lite,911381,80,113,6,1,1,4.4,6.8.3,1,0,1885,1455,308989,18340.47,1
interactive-3d-flipbook-powered-physics-engine,2278181,96,178,9,1,1,4.3,6.9.1,0,1,261,20,1999,7647.04,1
template-kit-import,1262189,66,15,6,1,1,5.3,6.4.7,0,1,35,29,3352,1455.92,1
projecthuddle-child-site,173989,80,40,6,1,1,4.7,6.9.1,0,2,17,4,1209,419.83,1
scheduled-announcements-widget,16851,76,5,14,2,0.5,3.2.1,6.1.9,0,0,12,1,636,278.8,1
api2cart-bridge-connector,4892,0,0,3,1,1,4.5,6.8.3,0,0,13,8,7032,265.74,1
wp-map-route-planner,6236,86,4,8,5,0.2,3.5,5.5.17,0,0,55,21,3088,1441.18,1
advanced-post-block,516613,84,17,4,1,1,6.5,6.9.1,0,0,43,20,1254,1984.31,1
mediavine-control-panel,286184,84,5,9,1,1,5.2,6.8.3,0,0,437,406,29412,2799.51,1
chameleon-jobs,3252,0,0,10,1,1,3.0.1,6.7.4,0,0,17,13,4256,221.75,1
beerxml-shortcode,7098,98,9,13,1,1,3.4,6.8.3,0,0,8,5,1455,64.91,1
modify-profile-fields-dashboard-menu-buttons,4497,100,4,5,1,1,6,6.5.7,0,0,4,3,8961,394.28,1
database-for-cf7,29262,88,7,8,1,1,4.6,6.6.4,0,0,28,3,270,1227.57,1
my-calendar,2943839,94,154,15,1,1,6.5,6.9.1,0.4,15,397,239,58419,4059.05,1
cartboss,16578,98,29,4,1,1,5,6.8.3,0,0,290,257,38337,1496.37,1
nexter-extension,169296,94,12,4,1,1,4,6.9.1,0,0,593,336,62573,13152.87,1
parallax-image,56017,100,10,8,1,1,4.5,6.7.4,0,0,11,5,1596,109.16,1
wp-club-manager,129065,94,40,11,1,1,4.9,6.5.7,0,0,561,183,33771,9153.16,1
fraudlabs-pro-sms-verification,12356,60,2,8,1,1,4.6,6.9.1,0,0,36,19,5425,322.04,1
woolementor,856805,88,153,6,1,1,5,6.8.3,0,0,770,264,69329,23008.89,1
boldgrid-backup,2201705,96,434,7,1,1,5,6.9.1,0,1,772,659,113374,4627.59,1
better-comments,2548,70,2,5,1,1,5.2,6.9.1,0,0,694,302,69820,13458.2,1
shmapper-by-teplitsa,7372,100,5,6,1,1,5,6.7.4,0,0,153,74,14142,1440.5,1
shortcoder,1875171,98,225,15,1,1,4.9.0,6.9.1,0.75,1,33,11,1570,262.41,1
swiftxr-3darvr-viewer,4390,100,8,2,1,1,3.0.1,6.7.4,0,0,26,12,801,556.48,1
zoho-marketinghub,27038,0,0,6,1,1,5.1.1,6.9.1,0,0,38,9,2406,1151.88,1
wxsync,29995,100,1,8,1,1,False,6.3.7,0,0,7,3,3477,162.64,1
booking-activities,367936,98,119,8,1,1,4.1,6.9.1,0.5,1,153,46,43515,5266.84,1
subscriptiondna,4207,100,3,12,1,1,3,6.9.1,0,0,5,2,311,69.11,1
grid-shortcodes,24408,100,10,10,1,1,3.6,6.9.1,1,0,5,1,91,13.4,1
woo-ecommerce-tracking-for-google-and-facebook,86829,100,6,10,1,1,5,6.9.1,0,0,282,170,56715,9399.08,1
mergado-marketing-pack,36446,72,17,8,1,1,4.5.1,6.9.1,0,0,373,317,25581,2510.61,1
learning-management-system,248460,96,162,4,1,1,6.5,6.9.1,0.63,10,3687,2547,426112,33089.27,1
seo-help,15604,0,0,9,1,1,4.6,6.9.1,0,0,86,31,16404,8826.29,1
post-grid,3441009,86,163,11,1,1,5.0.0,6.9.1,0.5,1,173,57,31547,20932.64,1
awsm-team,65443,88,5,9,1,1,4,6.9.1,0,0,34,8,1249,407.58,1
wp-quick-post-duplicator,21700,60,2,5,1,1,3,6.8.3,0,0,4,2,169,25.42,1
smart-app-banner,24974,94,3,13,1,1,4.6,6.4.7,0,0,5,1,500,30.59,1
ws-form,358779,100,312,7,1,1,5.4,7,1,0,488,162,72639,24083.57,1
css-js-manager,170390,96,90,7,1,1,3.0.1,6.9.1,0,0,60,29,2417,2887.92,1
integrations-of-zoho-crm-with-elementor-form,5594,74,3,3,1,1,5.1,6.8.3,0,1,80,54,5897,1560.77,1
hungarian-pickup-points-for-woocommerce,277865,100,26,4,1,1,6,6.9.1,0,2,987,684,183746,23600.23,1
favorites,292869,92,132,11,1,1,3.8,6.8.3,0,4,114,87,5674,428.12,1
your-simple-svg-support,636,0,0,1,1,1,5.5,6.9.1,0,0,5,1,55,38.91,1
generic-elements-for-elementor,9829,100,1,3,1,1,5.8,6.8.3,0,0,215,73,24879,9294.56,1
visibility-logic-elementor,532244,96,57,7,1,1,5,6.9.1,1,0,126,44,7187,634.13,1
gutensee,1049,0,0,1,1,1,5.3,6.7.4,0,0,76,11,3227,9392.5,1
ecwid-shopping-cart,2973094,90,228,16,1,1,4.4,6.9.1,1,0,490,199,25859,7232.32,1
userswp,1221999,94,181,8,1,1,6.1,6.9.1,1,0,805,327,69224,13378.93,1
bulk-menu-edit,8053,74,3,5,1,1,5,6.7.4,0,0,7,1,170,23.55,1
amr-shortcodes,3260,0,0,8,4,0.25,4,5.7.14,0,0,2,1,242,13.35,1
my-wpdb,2339,100,2,4,3,0.333,4.9,6.1.9,0,0,25,16,870,60.57,1
ajax-login-and-registration-modal-popup,181918,94,120,8,1,1,4.1,6.9.0,0,0,379,121,15329,4368.62,1
cc-child-pages,154102,98,49,11,1,1,6.7,6.9.1,0.5,1,29,10,3179,329.04,1
ziteboard-online-whiteboard,11687,100,3,9,1,1,4,6.7.4,0,0,2,1,43,9.65,1
wp-to-hootsuite,68120,82,15,7,1,1,5,6.8.3,0,0,402,49,11551,1175.85,1
third-party-cookie-eraser,3456,100,1,10,10,0.1,2.6,4.2.39,0,0,2,1,183,12.43,1
